time,wave [m],stroke [m],stroke speed [m/s],angle [deg],angular_speed [deg/s],F_PTO [N],Energy [J]
11.55,0.66,0.264,-0.424,3.294,0.401,29895.244,103538.17
11.56,0.653,0.26,-0.434,3.297,0.382,29567.196,103630.385
11.57,0.646,0.256,-0.444,3.301,0.364,29239.149,103725.781
11.58,0.639,0.251,-0.453,3.305,0.345,28911.104,103824.334
11.59,0.631,0.247,-0.463,3.308,0.327,28583.101,103925.989
11.6,0.624,0.242,-0.472,3.311,0.308,28275.205,104020.705
11.61,0.616,0.237,-0.482,3.314,0.289,27972.938,104115.782
11.62,0.608,0.232,-0.491,3.317,0.271,27640.804,104228.989
11.63,0.599,0.227,-0.499,3.32,0.252,27257.023,104371.17
11.64,0.591,0.222,-0.506,3.322,0.233,26813.538,104546.247
11.65,0.582,0.217,-0.511,3.324,0.214,26316.01,104751.217
11.66,0.573,0.212,-0.516,3.326,0.195,25783.817,104976.155
11.67,0.564,0.207,-0.521,3.328,0.176,25250.061,105204.211
11.68,0.555,0.202,-0.525,3.33,0.157,24730.112,105427.635
11.69,0.545,0.196,-0.53,3.331,0.138,24210.165,105653.437
11.7,0.536,0.191,-0.534,3.333,0.119,23690.218,105881.525
11.71,0.526,0.186,-0.538,3.334,0.1,23170.272,106111.806
11.72,0.516,0.18,-0.542,3.335,0.081,22650.326,106344.192
11.73,0.506,0.175,-0.546,3.335,0.062,22130.381,106578.592
11.74,0.495,0.169,-0.55,3.336,0.043,21610.437,106814.92
11.75,0.485,0.164,-0.553,3.336,0.024,21090.494,107053.089
11.76,0.474,0.158,-0.556,3.336,0.005,20570.551,107293.009
11.77,0.463,0.153,-0.559,3.336,-0.014,20050.608,107534.578
11.78,0.452,0.147,-0.562,3.336,-0.033,19530.666,107777.693
11.79,0.441,0.142,-0.565,3.336,-0.052,19010.725,108022.25
11.8,0.43,0.136,-0.567,3.335,-0.071,18490.784,108268.149
11.81,0.418,0.13,-0.57,3.334,-0.09,17970.843,108515.291
11.82,0.406,0.125,-0.572,3.333,-0.108,17450.903,108763.578
11.83,0.395,0.119,-0.574,3.332,-0.127,16930.963,109012.912
11.84,0.383,0.113,-0.575,3.331,-0.146,16396.066,109271.758
11.85,0.371,0.107,-0.576,3.329,-0.164,15834.28,109546.679
11.86,0.359,0.102,-0.576,3.327,-0.183,15257.494,109830.543
11.87,0.346,0.096,-0.576,3.326,-0.202,14674.782,110117.886
11.88,0.334,0.09,-0.576,3.323,-0.22,14092.255,110405.005
11.89,0.321,0.084,-0.575,3.321,-0.238,13513.062,110689.948
11.9,0.309,0.078,-0.575,3.319,-0.257,12937.389,110972.522
11.91,0.296,0.073,-0.574,3.316,-0.275,12362.46,111254.288
11.92,0.283,0.067,-0.573,3.313,-0.293,11785.63,111536.695
11.93,0.27,0.061,-0.572,3.31,-0.311,11208.757,111818.479
11.94,0.257,0.056,-0.57,3.307,-0.329,10631.885,112099.485
11.95,0.244,0.05,-0.569,3.304,-0.346,10055.012,112379.587
11.96,0.23,0.044,-0.567,3.3,-0.364,9478.138,112658.661
11.97,0.217,0.039,-0.565,3.296,-0.382,8901.265,112936.583
11.98,0.204,0.033,-0.562,3.292,-0.399,8324.391,113213.232
11.99,0.19,0.027,-0.56,3.288,-0.416,7747.516,113488.486
12.0,0.177,0.022,-0.557,3.284,-0.434,7167.742,113763.779
12.01,0.163,0.016,-0.554,3.28,-0.451,6585.175,114038.898
12.02,0.149,0.011,-0.551,3.275,-0.468,6007.447,114309.614
12.03,0.136,0.005,-0.548,3.27,-0.484,5439.561,114573.151
12.04,0.122,-0.0,-0.544,3.265,-0.501,4883.726,114828.273
12.05,0.108,-0.006,-0.541,3.26,-0.518,4339.357,115075.286
12.06,0.094,-0.011,-0.538,3.255,-0.534,3803.075,115316.037
12.07,0.08,-0.016,-0.534,3.25,-0.55,3268.707,115553.915
12.08,0.066,-0.022,-0.531,3.244,-0.566,2731.086,115791.699
12.09,0.052,-0.027,-0.527,3.238,-0.582,2193.288,116027.508
12.1,0.038,-0.032,-0.522,3.232,-0.598,1655.49,116261.126
12.11,0.024,-0.038,-0.518,3.226,-0.614,1117.691,116492.438
12.12,0.011,-0.043,-0.513,3.22,-0.629,579.89,116721.328
12.13,-0.003,-0.048,-0.509,3.214,-0.645,42.089,116947.682
12.14,-0.017,-0.053,-0.504,3.207,-0.66,-495.713,117171.388
12.15,-0.031,-0.058,-0.498,3.201,-0.675,-1033.516,117392.333
12.16,-0.045,-0.063,-0.493,3.194,-0.689,-1571.321,117610.404
12.17,-0.059,-0.068,-0.487,3.187,-0.704,-2109.126,117825.486
12.18,-0.073,-0.073,-0.481,3.18,-0.718,-2646.933,118037.466
12.19,-0.087,-0.077,-0.475,3.172,-0.733,-3184.741,118246.233
12.2,-0.101,-0.082,-0.469,3.165,-0.747,-3722.551,118451.675
12.21,-0.115,-0.087,-0.462,3.157,-0.761,-4260.363,118653.684
12.22,-0.129,-0.091,-0.456,3.15,-0.774,-4798.176,118852.149
12.23,-0.143,-0.096,-0.449,3.142,-0.788,-5335.99,119046.962
12.24,-0.156,-0.1,-0.442,3.134,-0.801,-5857.086,119230.77
12.25,-0.17,-0.105,-0.436,3.126,-0.814,-6327.721,119389.184
12.26,-0.184,-0.109,-0.43,3.118,-0.827,-6767.471,119531.17
12.27,-0.197,-0.113,-0.425,3.109,-0.84,-7193.705,119664.602
12.28,-0.211,-0.118,-0.419,3.101,-0.852,-7618.474,119794.901
12.29,-0.224,-0.122,-0.413,3.092,-0.865,-8048.511,119925.04
12.3,-0.237,-0.126,-0.406,3.084,-0.877,-8485.231,120055.541
12.31,-0.251,-0.13,-0.4,3.075,-0.889,-8924.732,120184.476
12.32,-0.264,-0.134,-0.393,3.066,-0.9,-9360.827,120308.887
12.33,-0.277,-0.138,-0.386,3.057,-0.912,-9796.454,120430.099
12.34,-0.29,-0.141,-0.379,3.048,-0.923,-10232.084,120548.256
12.35,-0.303,-0.145,-0.372,3.038,-0.934,-10667.715,120663.277
12.36,-0.316,-0.149,-0.364,3.029,-0.945,-11103.349,120775.082
12.37,-0.328,-0.153,-0.357,3.019,-0.955,-11538.985,120883.593
12.38,-0.341,-0.156,-0.349,3.01,-0.966,-11974.624,120988.728
12.39,-0.353,-0.16,-0.341,3.0,-0.976,-12410.265,121090.408
12.4,-0.366,-0.163,-0.332,2.99,-0.986,-12852.996,121190.619
12.41,-0.378,-0.166,-0.324,2.98,-0.995,-13311.511,121291.779
12.42,-0.39,-0.169,-0.315,2.97,-1.005,-13756.332,121385.192
12.43,-0.402,-0.172,-0.307,2.96,-1.014,-14165.547,121464.515
12.44,-0.413,-0.175,-0.299,2.95,-1.023,-14528.232,121526.751
12.45,-0.425,-0.178,-0.292,2.94,-1.032,-14844.456,121572.258
12.46,-0.437,-0.181,-0.286,2.929,-1.04,-15125.278,121604.744
12.47,-0.448,-0.184,-0.28,2.919,-1.049,-15392.747,121631.267
12.48,-0.459,-0.187,-0.273,2.909,-1.057,-15672.18,121659.789
12.49,-0.47,-0.19,-0.266,2.898,-1.064,-15954.107,121687.192
12.5,-0.481,-0.192,-0.259,2.887,-1.072,-16236.037,121712.64
12.51,-0.492,-0.195,-0.252,2.876,-1.079,-16517.97,121736.089
12.52,-0.502,-0.197,-0.245,2.866,-1.086,-16799.906,121757.494
12.53,-0.513,-0.2,-0.237,2.855,-1.093,-17081.845,121776.811
12.54,-0.523,-0.202,-0.229,2.844,-1.099,-17363.789,121793.993
12.55,-0.533,-0.204,-0.222,2.833,-1.106,-17645.736,121808.991
12.56,-0.543,-0.206,-0.214,2.822,-1.112,-17927.688,121821.759
12.57,-0.552,-0.209,-0.206,2.811,-1.117,-18209.645,121832.253
12.58,-0.562,-0.211,-0.197,2.799,-1.123,-18491.608,121840.434
12.59,-0.571,-0.213,-0.189,2.788,-1.128,-18773.576,121846.262
12.6,-0.58,-0.214,-0.18,2.777,-1.133,-19055.551,121849.696
12.61,-0.589,-0.216,-0.172,2.765,-1.138,-19337.534,121850.695
12.62,-0.597,-0.218,-0.163,2.754,-1.142,-19619.525,121849.216
12.63,-0.606,-0.219,-0.154,2.743,-1.146,-19901.526,121845.214
12.64,-0.614,-0.221,-0.145,2.731,-1.15,-20170.858,121836.939
12.65,-0.622,-0.222,-0.137,2.72,-1.154,-20368.738,121816.711
12.66,-0.63,-0.224,-0.13,2.708,-1.157,-20516.009,121787.916
12.67,-0.637,-0.225,-0.123,2.696,-1.161,-20639.287,121754.604
12.68,-0.645,-0.226,-0.117,2.685,-1.164,-20757.52,121719.646
12.69,-0.652,-0.227,-0.11,2.673,-1.166,-20881.99,121684.734
12.7,-0.659,-0.228,-0.103,2.661,-1.169,-21016.311,121650.381
12.71,-0.666,-0.229,-0.095,2.65,-1.171,-21156.432,121615.923
12.72,-0.672,-0.23,-0.088,2.638,-1.173,-21292.596,121579.82
12.73,-0.678,-0.231,-0.08,2.626,-1.174,-21427.177,121542.446
12.74,-0.684,-0.232,-0.072,2.615,-1.176,-21561.771,121504.039
12.75,-0.69,-0.232,-0.064,2.603,-1.177,-21696.381,121464.581
12.76,-0.696,-0.233,-0.056,2.591,-1.178,-21831.013,121424.056
12.77,-0.701,-0.234,-0.048,2.579,-1.178,-21965.682,121382.446
12.78,-0.706,-0.234,-0.04,2.567,-1.179,-22100.406,121339.734
12.79,-0.711,-0.234,-0.031,2.556,-1.179,-22235.21,121295.9
12.8,-0.715,-0.235,-0.024,2.544,-1.179,-22352.138,121253.911
12.81,-0.72,-0.235,-0.022,2.532,-1.178,-22354.008,121233.927
12.82,-0.724,-0.235,-0.023,2.52,-1.178,-22324.454,121230.377
12.83,-0.728,-0.235,-0.022,2.509,-1.177,-22346.603,121232.665
12.84,-0.731,-0.235,-0.017,2.497,-1.175,-22462.021,121231.177
12.85,-0.734,-0.235,-0.009,2.485,-1.174,-22670.707,121217.284
12.86,-0.738,-0.235,0.003,2.473,-1.172,-22931.103,121183.336
12.87,-0.74,-0.235,0.016,2.462,-1.17,-23160.082,121122.668
12.88,-0.743,-0.235,0.025,2.45,-1.168,-23257.289,121028.413
12.89,-0.745,-0.235,0.035,2.438,-1.166,-23353.221,120889.243
12.9,-0.747,-0.234,0.046,2.427,-1.163,-23489.783,120712.032
12.91,-0.749,-0.234,0.056,2.415,-1.16,-23658.591,120506.339
12.92,-0.751,-0.233,0.067,2.403,-1.157,-23851.79,120280.395
12.93,-0.752,-0.233,0.078,2.392,-1.153,-24062.048,120041.103
12.94,-0.753,-0.232,0.089,2.38,-1.15,-24282.563,119794.038
12.95,-0.754,-0.231,0.1,2.369,-1.146,-24507.058,119543.45
12.96,-0.755,-0.23,0.114,2.357,-1.142,-24730.138,119292.083
12.97,-0.755,-0.229,0.128,2.346,-1.137,-24952.334,119039.079
12.98,-0.755,-0.227,0.142,2.335,-1.133,-25174.531,118783.721
12.99,-0.755,-0.226,0.156,2.323,-1.128,-25396.727,118525.831
13.0,-0.754,-0.224,0.17,2.312,-1.122,-25618.924,118265.263
13.01,-0.754,-0.222,0.184,2.301,-1.117,-25841.121,118001.906
13.02,-0.753,-0.22,0.198,2.29,-1.111,-26063.318,117735.681
13.03,-0.751,-0.218,0.211,2.279,-1.105,-26285.515,117466.544
13.04,-0.75,-0.216,0.225,2.268,-1.099,-26492.844,117203.632
13.05,-0.748,-0.214,0.235,2.257,-1.093,-26494.383,117064.854
13.06,-0.746,-0.212,0.241,2.246,-1.086,-26316.175,117035.417
13.07,-0.744,-0.209,0.246,2.235,-1.08,-26047.169,117061.687
13.08,-0.742,-0.207,0.251,2.224,-1.072,-25752.093,117104.667
13.09,-0.739,-0.204,0.255,2.214,-1.065,-25471.457,117139.997
13.1,-0.736,-0.201,0.26,2.203,-1.058,-25221.553,117157.957
13.11,-0.733,-0.199,0.266,2.192,-1.05,-24994.451,117163.465
13.12,-0.729,-0.196,0.271,2.182,-1.042,-24759.839,117174.962
13.13,-0.726,-0.193,0.277,2.172,-1.034,-24516.527,117193.09
13.14,-0.722,-0.191,0.282,2.161,-1.025,-24273.213,117212.543
13.15,-0.718,-0.188,0.288,2.151,-1.017,-24029.898,117233.324
13.16,-0.713,-0.185,0.293,2.141,-1.008,-23786.58,117255.44
13.17,-0.709,-0.182,0.299,2.131,-0.999,-23543.262,117278.899
13.18,-0.704,-0.179,0.304,2.121,-0.99,-23299.942,117303.71
13.19,-0.699,-0.176,0.31,2.111,-0.98,-23056.62,117329.885
13.2,-0.693,-0.173,0.316,2.101,-0.97,-22814.031,117357.19
13.21,-0.688,-0.17,0.322,2.092,-0.96,-22584.488,117381.494
13.22,-0.682,-0.166,0.328,2.082,-0.95,-22353.787,117407.635
13.23,-0.676,-0.163,0.333,2.073,-0.94,-22103.425,117441.886
13.24,-0.67,-0.16,0.338,2.063,-0.93,-21822.612,117487.892
13.25,-0.664,-0.156,0.343,2.054,-0.919,-21508.263,117546.678
13.26,-0.657,-0.153,0.347,2.045,-0.908,-21165.0,117616.64
13.27,-0.65,-0.149,0.35,2.036,-0.897,-20805.156,117693.554
13.28,-0.643,-0.146,0.354,2.027,-0.886,-20448.315,117770.725
13.29,-0.636,-0.142,0.358,2.018,-0.874,-20097.157,117847.306
13.3,-0.628,-0.139,0.362,2.01,-0.863,-19745.999,117925.275
13.31,-0.621,-0.135,0.366,2.001,-0.851,-19394.84,118004.632
13.32,-0.613,-0.131,0.37,1.993,-0.839,-19043.679,118085.386
13.33,-0.605,-0.128,0.374,1.984,-0.827,-18692.518,118167.544
13.34,-0.596,-0.124,0.378,1.976,-0.815,-18341.355,118251.12
13.35,-0.588,-0.12,0.382,1.968,-0.802,-17990.192,118336.129
13.36,-0.579,-0.116,0.386,1.96,-0.789,-17639.027,118422.59
13.37,-0.57,-0.112,0.391,1.952,-0.777,-17287.862,118510.514
13.38,-0.561,-0.108,0.395,1.944,-0.764,-16936.695,118599.899
13.39,-0.552,-0.104,0.399,1.937,-0.751,-16585.528,118690.742
13.4,-0.543,-0.1,0.403,1.929,-0.737,-16234.36,118783.046
13.41,-0.533,-0.096,0.407,1.922,-0.724,-15883.19,118876.814
13.42,-0.523,-0.092,0.411,1.915,-0.711,-15532.02,118972.051
13.43,-0.514,-0.088,0.416,1.908,-0.697,-15180.849,119068.767
13.44,-0.504,-0.084,0.42,1.901,-0.683,-14829.399,119167.09
13.45,-0.493,-0.08,0.424,1.894,-0.669,-14450.656,119278.452
13.46,-0.483,-0.075,0.427,1.888,-0.655,-14039.556,119404.871
13.47,-0.473,-0.071,0.429,1.881,-0.641,-13611.228,119539.818
13.48,-0.462,-0.067,0.432,1.875,-0.627,-13176.895,119678.453
13.49,-0.451,-0.062,0.435,1.869,-0.612,-12743.879,119817.632
13.5,-0.44,-0.058,0.437,1.863,-0.598,-12315.598,119955.902
13.51,-0.429,-0.054,0.44,1.857,-0.583,-11891.566,120093.504
13.52,-0.418,-0.049,0.443,1.851,-0.569,-11467.412,120232.363
13.53,-0.407,-0.045,0.446,1.845,-0.554,-11041.22,120373.286
13.54,-0.395,-0.04,0.448,1.84,-0.539,-10615.028,120515.344
13.55,-0.383,-0.036,0.451,1.834,-0.524,-10188.836,120658.517
13.56,-0.372,-0.031,0.453,1.829,-0.509,-9762.643,120802.788
13.57,-0.36,-0.027,0.456,1.824,-0.494,-9336.449,120948.134
13.58,-0.348,-0.022,0.458,1.819,-0.479,-8910.255,121094.534
13.59,-0.336,-0.018,0.461,1.815,-0.464,-8484.06,121241.967
13.6,-0.324,-0.013,0.463,1.81,-0.448,-8057.765,121390.444
13.61,-0.312,-0.007,0.466,1.806,-0.433,-7479.667,121596.238
13.62,-0.299,0.0,0.468,1.801,-0.417,-6840.215,121825.823
13.63,-0.287,0.005,0.47,1.797,-0.402,-6384.553,121988.291
13.64,-0.274,0.007,0.471,1.793,-0.386,-6236.576,122037.716
13.65,-0.262,0.005,0.472,1.79,-0.371,-6398.929,121973.161
13.66,-0.249,0.002,0.472,1.786,-0.355,-6753.008,121838.675
13.67,-0.236,-0.001,0.472,1.783,-0.339,-7058.96,121723.292
13.68,-0.224,-0.0,0.473,1.779,-0.323,-6955.683,121761.035
13.69,-0.211,0.006,0.475,1.776,-0.307,-6333.26,121993.653
13.7,-0.198,0.013,0.476,1.773,-0.291,-5634.817,122255.837
13.71,-0.185,0.018,0.478,1.77,-0.275,-5119.786,122449.146
13.72,-0.172,0.02,0.478,1.768,-0.258,-4922.759,122522.451
13.73,-0.159,0.019,0.479,1.765,-0.242,-5053.571,122471.911
13.74,-0.146,0.015,0.479,1.763,-0.226,-5397.294,122340.965
13.75,-0.132,0.012,0.479,1.761,-0.209,-5714.245,122220.339
13.76,-0.119,0.013,0.48,1.759,-0.193,-5639.978,122248.041
13.77,-0.106,0.019,0.481,1.757,-0.176,-4975.508,122500.692
13.78,-0.093,0.028,0.483,1.755,-0.16,-4174.325,122806.481
13.79,-0.079,0.034,0.484,1.754,-0.143,-3589.833,123029.595
13.8,-0.066,0.035,0.484,1.752,-0.127,-3411.41,123097.205
13.81,-0.053,0.033,0.485,1.751,-0.11,-3664.892,122999.293
13.82,-0.04,0.027,0.485,1.75,-0.094,-4212.576,122788.648
13.83,-0.026,0.022,0.485,1.749,-0.077,-4753.219,122580.867
13.84,-0.013,0.021,0.486,1.748,-0.06,-4822.04,122554.355
13.85,0.0,0.024,0.487,1.748,-0.044,-4562.872,122653.091
13.86,0.014,0.023,0.487,1.748,-0.027,-4592.264,122640.406
13.87,0.027,0.023,0.487,1.747,-0.011,-4627.957,122626.158
13.88,0.04,0.024,0.488,1.747,0.006,-4491.954,122679.503
13.89,0.054,0.028,0.489,1.748,0.023,-4119.526,122825.431
13.9,0.067,0.034,0.491,1.748,0.04,-3559.215,123044.761
13.91,0.08,0.04,0.492,1.748,0.057,-2972.831,123274.143
13.92,0.093,0.043,0.493,1.749,0.074,-2635.456,123406.059
13.93,0.106,0.042,0.493,1.75,0.09,-2711.909,123375.474
13.94,0.12,0.041,0.493,1.751,0.106,-2871.458,123311.676
13.95,0.133,0.04,0.493,1.752,0.122,-2916.685,123293.333
13.96,0.146,0.042,0.494,1.753,0.138,-2742.138,123362.518
13.97,0.159,0.046,0.496,1.755,0.155,-2330.903,123526.018
13.98,0.172,0.052,0.497,1.756,0.172,-1754.607,123755.337
13.99,0.184,0.058,0.499,1.758,0.188,-1173.415,123986.695
14.0,0.197,0.061,0.5,1.76,0.205,-836.031,124121.029
14.01,0.21,0.061,0.5,1.762,0.22,-825.819,124125.095
14.02,0.223,0.061,0.5,1.764,0.236,-825.819,124125.095
14.03,0.235,0.061,0.5,1.767,0.251,-825.819,124125.095
14.04,0.248,0.061,0.5,1.769,0.266,-825.819,124125.095
14.05,0.26,0.061,0.5,1.772,0.281,-825.819,124125.095
14.06,0.272,0.061,0.5,1.775,0.296,-825.819,124125.095
14.07,0.285,0.061,0.5,1.778,0.311,-825.819,124125.095
14.08,0.297,0.061,0.5,1.781,0.325,-825.819,124125.095
14.09,0.309,0.062,0.5,1.785,0.34,-753.016,124154.494
14.1,0.321,0.064,0.5,1.788,0.354,-581.852,124223.628
14.11,0.333,0.065,0.5,1.792,0.368,-501.581,124256.088
14.12,0.344,0.063,0.5,1.795,0.382,-614.42,124210.591
14.13,0.356,0.06,0.5,1.799,0.396,-927.1,124084.39
14.14,0.368,0.056,0.499,1.803,0.409,-1350.862,123913.276
14.15,0.379,0.053,0.499,1.808,0.423,-1701.462,123771.574
14.16,0.39,0.053,0.499,1.812,0.436,-1699.166,123772.15
14.17,0.401,0.057,0.5,1.816,0.448,-1226.7,123962.337
14.18,0.412,0.062,0.5,1.821,0.461,-726.77,124163.682
14.19,0.423,0.067,0.501,1.825,0.473,-226.841,124365.33
14.2,0.434,0.072,0.501,1.83,0.485,273.09,124567.412
14.21,0.445,0.077,0.502,1.835,0.496,773.021,124769.968
14.22,0.455,0.082,0.503,1.84,0.508,1272.952,124972.94
14.23,0.465,0.087,0.503,1.845,0.519,1772.884,125176.177
14.24,0.475,0.092,0.503,1.851,0.53,2272.815,125379.433
14.25,0.485,0.097,0.502,1.856,0.54,2772.935,125582.456
14.26,0.495,0.102,0.501,1.861,0.55,3273.651,125785.158
14.27,0.505,0.107,0.499,1.867,0.56,3774.737,125987.279
14.28,0.515,0.112,0.497,1.873,0.569,4275.985,126188.575
14.29,0.524,0.117,0.495,1.878,0.578,4777.251,126388.83
14.3,0.533,0.122,0.492,1.884,0.587,5278.456,126587.858
14.31,0.542,0.127,0.49,1.89,0.595,5779.581,126785.501
14.32,0.551,0.132,0.486,1.896,0.603,6280.671,126981.631
14.33,0.56,0.137,0.483,1.902,0.61,6781.8,127176.134
14.34,0.568,0.142,0.479,1.908,0.617,7282.935,127368.842
14.35,0.577,0.147,0.475,1.914,0.624,7784.068,127559.607
14.36,0.585,0.151,0.471,1.921,0.63,8285.201,127748.278
14.37,0.593,0.156,0.466,1.927,0.636,8786.333,127934.702
14.38,0.6,0.161,0.461,1.933,0.642,9287.464,128118.725
14.39,0.608,0.165,0.456,1.94,0.647,9788.593,128300.187
14.4,0.615,0.17,0.45,1.946,0.652,10289.721,128478.925
14.41,0.623,0.174,0.444,1.953,0.656,10795.132,128656.536
14.42,0.63,0.179,0.438,1.96,0.66,11310.708,128835.24
14.43,0.636,0.183,0.431,1.966,0.664,11817.897,129007.244
14.44,0.643,0.187,0.425,1.973,0.667,12302.73,129166.729
14.45,0.649,0.191,0.418,1.979,0.67,12758.186,129310.835
14.46,0.656,0.196,0.412,1.986,0.672,13184.197,129439.653
14.47,0.662,0.2,0.406,1.993,0.674,13587.647,129556.23
14.48,0.667,0.204,0.4,2.0,0.676,13982.371,129666.568
14.49,0.673,0.208,0.393,2.006,0.677,14384.557,129777.606
14.5,0.678,0.212,0.386,2.013,0.678,14788.43,129886.622
14.51,0.683,0.215,0.379,2.02,0.678,15192.301,129992.743
14.52,0.688,0.219,0.371,2.027,0.678,15596.17,130095.841
14.53,0.693,0.223,0.363,2.034,0.678,16000.036,130195.785
14.54,0.697,0.226,0.355,2.04,0.677,16403.9,130292.443
14.55,0.702,0.23,0.347,2.047,0.675,16807.762,130385.682
14.56,0.706,0.233,0.338,2.054,0.674,17211.62,130475.365
14.57,0.71,0.237,0.328,2.061,0.671,17615.475,130561.357
14.58,0.713,0.24,0.319,2.067,0.669,18019.327,130643.528
14.59,0.717,0.243,0.309,2.074,0.666,18423.174,130721.753
14.6,0.72,0.246,0.298,2.081,0.662,18827.018,130795.905
14.61,0.723,0.249,0.288,2.087,0.659,19230.857,130865.857
14.62,0.725,0.252,0.277,2.094,0.654,19634.69,130931.479
14.63,0.728,0.255,0.266,2.1,0.65,20038.518,130992.64
14.64,0.73,0.257,0.254,2.107,0.644,20442.339,131049.21
14.65,0.732,0.26,0.243,2.113,0.639,20832.036,131097.8
14.66,0.734,0.262,0.233,2.12,0.633,21137.486,131122.605
14.67,0.735,0.264,0.224,2.126,0.627,21382.441,131130.059
14.68,0.737,0.267,0.214,2.132,0.62,21598.573,131128.204
14.69,0.738,0.269,0.205,2.138,0.613,21808.465,131122.711
14.7,0.739,0.271,0.194,2.144,0.605,22025.61,131116.877
14.71,0.739,0.273,0.182,2.15,0.597,22254.414,131111.626
14.72,0.74,0.274,0.171,2.156,0.589,22490.195,131105.51
14.73,0.74,0.276,0.159,2.162,0.58,22721.342,131095.337
14.74,0.74,0.277,0.149,2.168,0.571,22950.473,131082.072
14.75,0.739,0.279,0.137,2.174,0.562,23179.592,131066.228
14.76,0.739,0.28,0.125,2.179,0.552,23408.701,131047.698
14.77,0.738,0.281,0.113,2.185,0.542,23637.794,131026.361
14.78,0.737,0.282,0.099,2.19,0.531,23866.865,131002.086
14.79,0.736,0.283,0.085,2.195,0.52,24095.902,130974.728
14.8,0.734,0.284,0.071,2.2,0.509,24324.889,130944.131
14.81,0.733,0.285,0.056,2.205,0.497,24559.469,130910.075
14.82,0.731,0.285,0.041,2.21,0.485,24825.928,130872.214
14.83,0.728,0.286,0.025,2.215,0.473,25079.357,130831.069
14.84,0.726,0.286,0.01,2.22,0.461,25277.77,130787.315
14.85,0.723,0.286,-0.004,2.224,0.448,25398.172,130741.616
14.86,0.72,0.286,-0.016,2.229,0.435,25436.556,130694.628
14.87,0.717,0.286,-0.028,2.233,0.421,25407.908,130646.999
14.88,0.714,0.285,-0.039,2.237,0.408,25346.203,130599.371
14.89,0.71,0.285,-0.051,2.241,0.394,25299.524,130552.331
14.9,0.707,0.284,-0.063,2.245,0.38,25262.014,130505.834
14.91,0.702,0.283,-0.076,2.249,0.365,25224.517,130459.8
14.92,0.698,0.283,-0.089,2.252,0.351,25187.029,130414.239
14.93,0.694,0.282,-0.102,2.256,0.336,25149.547,130369.159
14.94,0.689,0.281,-0.115,2.259,0.321,25112.07,130324.571
14.95,0.684,0.279,-0.128,2.262,0.305,25074.597,130280.483
14.96,0.679,0.278,-0.142,2.265,0.29,25037.126,130236.905
14.97,0.674,0.277,-0.156,2.268,0.274,24999.658,130193.848
14.98,0.668,0.275,-0.17,2.271,0.258,24962.192,130151.32
14.99,0.662,0.273,-0.185,2.273,0.242,24924.728,130109.329
15.0,0.656,0.271,-0.2,2.275,0.226,24887.266,130067.883
15.01,0.65,0.269,-0.214,2.278,0.209,24849.805,130026.989
15.02,0.643,0.267,-0.229,2.28,0.192,24812.345,129986.655
15.03,0.637,0.265,-0.245,2.281,0.176,24774.886,129946.889
15.04,0.63,0.262,-0.26,2.283,0.159,24737.429,129907.698
15.05,0.623,0.259,-0.276,2.285,0.142,24692.52,129871.273
15.06,0.616,0.257,-0.289,2.286,0.125,24534.278,129868.889
15.07,0.608,0.254,-0.301,2.287,0.107,24275.055,129897.744
15.08,0.6,0.25,-0.312,2.288,0.09,23964.594,129944.001
15.09,0.593,0.247,-0.323,2.289,0.073,23639.153,129997.608
15.1,0.585,0.244,-0.334,2.29,0.055,23321.506,130052.294
15.11,0.576,0.241,-0.346,2.29,0.037,23020.936,130105.567
15.12,0.568,0.237,-0.358,2.29,0.02,22733.243,130158.719
15.13,0.559,0.233,-0.37,2.29,0.002,22441.635,130216.566
15.14,0.55,0.23,-0.382,2.29,-0.016,22145.014,130279.381
15.15,0.541,0.226,-0.393,2.29,-0.034,21848.397,130345.731
15.16,0.532,0.222,-0.405,2.29,-0.052,21551.782,130415.616
15.17,0.523,0.218,-0.417,2.289,-0.07,21255.168,130489.031
15.18,0.513,0.214,-0.429,2.288,-0.088,20958.557,130565.961
15.19,0.504,0.209,-0.441,2.287,-0.106,20661.948,130646.386
15.2,0.494,0.205,-0.452,2.286,-0.124,20365.341,130730.274
15.21,0.484,0.2,-0.464,2.285,-0.142,20070.127,130816.881
15.22,0.473,0.195,-0.476,2.283,-0.16,19803.252,130892.513
15.23,0.463,0.191,-0.488,2.282,-0.179,19534.634,130972.574
15.24,0.453,0.186,-0.498,2.28,-0.197,19223.583,131077.815
15.25,0.442,0.181,-0.508,2.278,-0.215,18846.253,131220.357
15.26,0.431,0.176,-0.516,2.275,-0.234,18395.634,131403.686
15.27,0.42,0.17,-0.522,2.273,-0.252,17881.557,131622.659
15.28,0.409,0.165,-0.528,2.27,-0.27,17330.692,131863.499
15.29,0.398,0.16,-0.534,2.268,-0.289,16785.729,132104.224
15.3,0.386,0.154,-0.54,2.265,-0.307,16253.57,132341.382
15.31,0.375,0.149,-0.545,2.261,-0.325,15721.412,132581.538
15.32,0.363,0.143,-0.55,2.258,-0.344,15189.255,132824.589
15.33,0.351,0.138,-0.556,2.255,-0.362,14657.099,133070.433
15.34,0.339,0.132,-0.561,2.251,-0.38,14124.944,133318.968
15.35,0.327,0.127,-0.565,2.247,-0.398,13592.79,133570.09
15.36,0.315,0.121,-0.57,2.243,-0.417,13060.637,133823.695
